episode,reward,length,epsilon,pellets,win
407,2228.599999999999,528,1.0,127,0
408,3577.7999999999374,844,1.0,197,0
409,2606.3999999999464,612,1.0,147,0
410,938.9000000000074,282,1.0,60,0
411,2190.5999999999963,728,1.0,127,0
412,870.5000000000109,350,1.0,57,0
413,879.300000000004,194,1.0,56,0
414,756.850000000011,343,1.0,52,0
415,3308.849999999984,963,1.0,176,0
416,3061.849999999936,963,1.0,162,0
417,2845.099999999981,878,1.0,160,0
418,3165.849999999936,963,1.0,168,0
419,2256.8500000000035,963,1.0,123,0
420,2137.850000000036,963,1.0,117,0
421,2100.8499999999126,963,1.0,114,0
422,1605.6500000000142,387,1.0,94,0
423,1326.6500000000126,367,1.0,79,0
424,3744.8499999999053,963,1.0,196,0
425,603.2500000000014,115,1.0,41,0
426,3053.8499999999344,963,1.0,162,0
427,2261.6999999999503,826,1.0,132,0
428,2755.849999999954,963,1.0,148,0
429,1211.400000000016,432,1.0,75,0
430,3503.849999999912,963,1.0,185,0
431,3410.8499999999526,963,1.0,179,0
432,1222.2000000000119,376,1.0,75,0
433,3377.849999999935,963,1.0,179,0
434,2439.799999999963,904,1.0,142,0
435,1617.5500000000065,189,1.0,92,0
436,1546.1500000000117,357,1.0,90,0
437,2241.2499999999873,595,1.0,128,0
438,3451.849999999962,963,1.0,181,0
439,2457.9500000000053,801,1.0,141,0
440,1736.6000000000117,368,1.0,100,0
441,2677.8499999999603,963,1.0,143,0
442,1245.1500000000062,197,1.0,74,0
443,3898.8499999999544,963,1.0,204,0
444,1750.9000000000183,502,1.0,102,0
445,2707.849999999914,963,1.0,144,0
446,1821.1500000000146,397,1.0,105,0
447,1353.8500000000256,683,1.0,85,0
448,2889.8499999999385,963,1.0,154,0
449,2518.849999999936,963,1.0,135,0
450,748.8000000000027,144,1.0,49,0
451,846.1500000000144,477,1.0,57,0
452,3149.849999999916,963,1.0,165,0
453,2352.8499999999735,963,1.0,127,0
454,4240.849999999912,963,1.0,219,0
455,560.6000000000083,268,1.0,41,0
456,981.8500000000411,963,1.0,62,0
457,1747.550000000027,669,1.0,103,0
458,1179.4500000000105,451,1.0,73,0
459,2333.85000000002,963,1.0,126,0
460,1108.9500000000153,401,1.0,70,0
461,4077.8499999999303,963,1.0,214,0
462,3404.8499999999335,963,1.0,179,0
463,1961.3000000000072,414,1.0,112,0
464,859.0000000000064,220,1.0,55,0
465,1628.550000000011,329,1.0,95,0
466,1225.5500000000038,229,1.0,73,0
467,3617.8499999998858,963,1.0,191,0
468,2009.7500000000143,545,1.0,116,0
469,2251.1999999999957,396,1.0,126,0
470,882.2000000000053,216,1.0,56,0
471,1997.1499999999694,757,1.0,117,0
472,3052.849999999959,963,1.0,162,0
473,1693.0500000000143,479,1.0,100,0
474,1258.40000000001,332,1.0,76,0
475,3316.849999999916,963,1.0,174,0
476,1923.8500000000047,283,1.0,109,0
477,2917.849999999906,963,1.0,156,0
478,634.6500000000028,127,1.0,43,0
479,1285.2500000000114,315,1.0,77,0
480,2962.8499999999253,963,1.0,158,0
481,4489.849999999891,963,1.0,234,0
482,1594.3000000000309,794,1.0,98,0
483,2853.799999999925,844,1.0,160,0
484,1957.2499999999866,635,1.0,115,0
485,2633.8500000000113,963,1.0,143,0
486,2504.84999999991,963,1.0,135,0
487,2655.249999999968,875,1.0,150,0
488,1094.2000000000041,176,1.0,66,0
489,3453.8499999999312,963,1.0,180,0
490,3482.8499999999144,963,1.0,183,0
491,374.50000000000085,130,1.0,30,0
492,3090.8499999999153,963,1.0,163,0
493,1891.05000000001,739,1.0,111,0
494,775.6000000000085,288,1.0,51,0
495,3566.8499999999167,963,1.0,188,0
496,1733.0000000000286,700,1.0,104,0
497,3888.8499999998894,963,1.0,203,0
498,2501.8500000000145,963,1.0,134,0
499,3213.8499999999094,963,1.0,169,0
500,1258.400000000021,552,1.0,78,0
501,2790.8499999999517,963,1.0,149,0
502,2162.3499999999767,613,1.0,124,0
503,1873.8500000000395,963,1.0,104,0
504,2241.849999999974,963,1.0,122,0
505,793.000000000003,160,1.0,51,0
506,2376.850000000016,963,1.0,127,0
507,1699.0000000000136,420,1.0,99,0
508,3674.8499999999453,963,1.0,193,0
509,3130.2499999999573,635,1.0,172,0
510,3498.8499999999444,963,1.0,185,0
511,3516.5999999999335,808,1.0,193,0
512,3017.8499999999294,963,1.0,161,0
513,2883.8499999999126,963,1.0,153,0
514,599.5500000000013,109,1.0,41,0
515,1505.8500000000395,963,1.0,85,0
516,2180.1999999999903,476,1.0,124,0
517,2785.199999999978,536,1.0,154,0
518,2161.2500000000014,655,1.0,123,0
519,3376.8499999999617,963,1.0,177,0
520,1726.100000000013,358,1.0,99,0
521,2380.85,963,1.0,129,0
522,2501.200000000008,896,1.0,143,0
523,1298.8000000000154,404,1.0,78,0
524,1173.0000000000127,340,1.0,72,0
525,2045.2000000000082,416,1.0,116,0
526,1326.9000000000071,242,1.0,79,0
527,2024.8500000000367,963,1.0,112,0
528,956.5500000000159,569,1.0,63,0
529,2653.8500000000095,963,1.0,141,0
530,2091.850000000036,963,1.0,114,0
531,3359.849999999931,963,1.0,176,0
532,3763.8499999998953,963,1.0,197,0
533,1771.5000000000161,470,1.0,103,0
534,1024.2000000000176,476,1.0,66,0
535,2755.849999999961,963,1.0,146,0
536,3568.8499999998908,963,1.0,188,0
537,1557.6000000000042,168,1.0,89,0
538,3064.8499999999117,963,1.0,163,0
539,2368.850000000008,963,1.0,129,0
540,2818.8499999999644,963,1.0,150,0
541,2608.8499999999062,963,1.0,140,0
542,1603.1500000000106,297,1.0,93,0
543,3384.8499999999003,963,1.0,178,0
544,349.4999999999997,150,1.0,29,0
545,1063.6500000000035,127,1.0,64,0
546,2291.849999999957,963,1.0,122,0
547,2054.5000000000005,530,1.0,118,0
548,877.350000000001,133,1.0,55,0
549,433.7000000000025,146,1.0,33,0
550,2926.8499999999835,963,1.0,156,0
551,2777.8499999999285,963,1.0,147,0
552,1183.4500000000126,491,1.0,74,0
553,3762.849999999908,963,1.0,199,0
554,3558.8499999998917,963,1.0,188,0
555,2265.150000000001,697,1.0,129,0
556,1958.800000000025,684,1.0,115,0
557,3288.09999999994,918,1.0,184,0
558,3085.8499999999235,963,1.0,163,0
559,2552.0999999999976,838,1.0,144,0
560,2301.2499999999977,675,1.0,131,0
561,2022.4499999999905,571,1.0,116,0
562,2192.750000000002,605,1.0,126,0
563,1149.3500000000047,213,1.0,69,0
564,654.8500000000008,143,1.0,44,0
565,2728.8499999999285,963,1.0,145,0
566,1564.8500000000356,963,1.0,87,0
567,669.9500000000035,141,1.0,45,0
568,1961.5000000000143,450,1.0,113,0
569,2491.2499999999945,715,1.0,141,0
570,3377.849999999911,963,1.0,178,0
571,2842.0999999999867,678,1.0,158,0
572,2598.849999999964,963,1.0,140,0
573,3745.349999999948,773,1.0,205,0
574,2875.7499999999654,645,1.0,160,0
575,3072.8499999999617,963,1.0,163,0
576,2736.8499999999613,963,1.0,145,0
577,1435.5000000000207,530,1.0,88,0
578,2880.849999999969,963,1.0,154,0
579,1413.3000000000081,294,1.0,83,0
580,2290.8499999999503,963,1.0,126,0
581,2373.850000000009,963,1.0,128,0
582,2451.9999999999723,560,1.0,137,0
583,1294.4500000000182,511,1.0,80,0
584,2109.1000000000186,778,1.0,123,0
585,2023.20000000002,636,1.0,117,0
586,3688.849999999925,963,1.0,194,0
587,2956.849999999995,963,1.0,157,0
588,1865.8500000000395,963,1.0,104,0
