episode,reward,length,epsilon,eval_mean_5
1471,16.10000000000005,34,0.30811845641385277,121.0800000000022
1472,-23.299999999999983,28,0.30787196164872166,121.0800000000022
1473,70.40000000000012,41,0.30762566407940267,121.0800000000022
1474,-47.20000000000001,17,0.30737956354813917,121.0800000000022
1475,-38.100000000000016,26,0.3071336598973006,121.0800000000022
1476,-52.0,15,0.30688795296938276,121.0800000000022
1477,-51.900000000000006,14,0.30664244260700724,121.0800000000022
1478,67.70000000000019,58,0.3063971286529216,121.0800000000022
1479,74.90000000000012,46,0.3061520109499993,121.0800000000022
1480,-77.6,11,0.3059070893412393,121.0800000000022
1481,20.500000000000114,40,0.3056623636697663,121.0800000000022
1482,11.000000000000043,35,0.30541783377883047,121.0800000000022
1483,-14.099999999999966,26,0.3051734995118074,121.0800000000022
1484,-32.900000000000006,24,0.30492936071219795,121.0800000000022
1485,-56.6,11,0.3046854172236282,121.0800000000022
1486,-39.30000000000002,28,0.30444166888984925,121.0800000000022
1487,6.900000000000034,26,0.30419811555473736,121.0800000000022
1488,-47.30000000000001,18,0.3039547570622936,121.0800000000022
1489,-47.20000000000001,17,0.30371159325664376,121.0800000000022
1490,-81.3,8,0.30346862398203844,121.0800000000022
1491,-52.10000000000001,16,0.3032258490828528,121.0800000000022
1492,16.000000000000057,35,0.3029832684035865,121.0800000000022
1493,-62.699999999999996,12,0.30274088178886366,121.0800000000022
1494,-13.09999999999998,26,0.3024986890834326,121.0800000000022
1495,-71.3,8,0.30225669013216583,121.0800000000022
1496,1.9000000000000483,26,0.3020148847800601,121.0800000000022
1497,119.60000000000036,99,0.30177327287223604,121.0800000000022
1498,1.900000000000034,26,0.30153185425393825,121.0800000000022
1499,-3.8999999999999346,34,0.3012906287705351,121.0800000000022
1500,-42.30000000000001,18,0.30104959626751865,133.00000000000273
1501,1.7000000000000455,28,0.3008087565905046,133.00000000000273
1502,36.30000000000007,32,0.30056810958523217,133.00000000000273
1503,40.000000000000114,45,0.300327655097564,133.00000000000273
1504,-81.1,6,0.3000873929734859,133.00000000000273
1505,-17.999999999999957,25,0.2998473230591071,133.00000000000273
1506,-13.799999999999983,23,0.2996074452006598,133.00000000000273
1507,-8.299999999999983,28,0.29936775924449927,133.00000000000273
1508,1.7000000000000313,28,0.29912826503710366,133.00000000000273
1509,1.6000000000000512,29,0.29888896242507396,133.00000000000273
1510,-76.69999999999999,12,0.2986498512551339,133.00000000000273
1511,-42.90000000000002,24,0.2984109313741298,133.00000000000273
1512,65.00000000000014,45,0.29817220262903044,133.00000000000273
1513,-18.09999999999998,26,0.2979336648669272,133.00000000000273
1514,-32.30000000000001,18,0.2976953179350336,133.00000000000273
1515,-71.69999999999999,12,0.2974571616806856,133.00000000000273
1516,5.30000000000004,32,0.29721919595134105,133.00000000000273
1517,-23.79999999999997,23,0.29698142059458,133.00000000000273
1518,-87.3,8,0.29674383545810434,133.00000000000273
1519,-22.700000000000003,22,0.29650644038973784,133.00000000000273
1520,-42.10000000000001,16,0.29626923523742604,133.00000000000273
1521,-37.50000000000001,20,0.2960322198492361,133.00000000000273
1522,-8.299999999999969,28,0.2957953940733567,133.00000000000273
1523,-77.6,11,0.29555875775809803,133.00000000000273
1524,83.60000000000022,59,0.2953223107518915,133.00000000000273
1525,-32.2,17,0.29508605290329,133.00000000000273
1526,-76.19999999999999,7,0.29484998406096735,133.00000000000273
1527,-52.10000000000001,16,0.2946141040737186,133.00000000000273
1528,-71.5,10,0.2943784127904596,133.00000000000273
1529,41.40000000000006,31,0.29414291006022725,133.00000000000273
1530,-76.3,8,0.29390759573217906,133.00000000000273
1531,94.0000000000002,55,0.2936724696555933,133.00000000000273
1532,-7.999999999999972,25,0.2934375316798688,133.00000000000273
1533,64.00000000000014,45,0.2932027816545249,133.00000000000273
1534,-9.399999999999935,39,0.29296821942920126,133.00000000000273
1535,6.900000000000048,26,0.2927338448536579,133.00000000000273
1536,-7.999999999999972,25,0.292499657777775,133.00000000000273
1537,-72.10000000000001,16,0.29226565805155275,133.00000000000273
1538,-52.10000000000001,16,0.2920318455251115,133.00000000000273
1539,-8.399999999999935,29,0.29179822004869144,133.00000000000273
1540,-58.300000000000004,18,0.29156478147265247,133.00000000000273
1541,-52.10000000000001,16,0.29133152964747433,133.00000000000273
1542,30.500000000000085,40,0.29109846442375636,133.00000000000273
1543,-66.5,10,0.2908655856522174,133.00000000000273
1544,-31.500000000000043,60,0.2906328931836956,133.00000000000273
1545,-42.50000000000001,20,0.29040038686914865,133.00000000000273
1546,-71.5,10,0.2901680665596533,133.00000000000273
1547,-0.8999999999998494,54,0.2899359321064056,133.00000000000273
1548,39.70000000000013,48,0.2897039833607205,133.00000000000273
1549,-27.899999999999977,24,0.2894722201740319,133.00000000000273
1550,-52.1,16,0.28924064239789266,112.00000000000219
1551,-17.899999999999977,24,0.28900924988397436,112.00000000000219
1552,-12.999999999999986,25,0.2887780424840672,112.00000000000219
1553,69.70000000000016,48,0.2885470200500799,112.00000000000219
1554,-32.5,20,0.28831618243403984,112.00000000000219
1555,-52.10000000000001,16,0.2880855294880926,112.00000000000219
1556,-32.5,20,0.2878550610645021,112.00000000000219
1557,-42.90000000000001,24,0.2876247770156505,112.00000000000219
1558,-37.30000000000001,18,0.28739467719403794,112.00000000000219
1559,-76.39999999999999,9,0.2871647614522827,112.00000000000219
1560,50.90000000000009,36,0.28693502964312084,112.00000000000219
1561,-86.19999999999999,7,0.28670548161940634,112.00000000000219
1562,-81.3,8,0.2864761172341108,112.00000000000219
1563,-47.30000000000001,18,0.2862469363403235,112.00000000000219
1564,-66.5,10,0.28601793879125126,112.00000000000219
1565,-32.90000000000002,24,0.28578912444021826,112.00000000000219
1566,11.300000000000054,32,0.28556049314066606,112.00000000000219
1567,-28.69999999999996,32,0.28533204474615353,112.00000000000219
1568,-13.799999999999983,33,0.2851037791103566,112.00000000000219
1569,-8.099999999999952,26,0.2848756960870683,112.00000000000219
1570,-37.50000000000001,20,0.28464779553019864,112.00000000000219
1571,-57.0,15,0.2844200772937745,112.00000000000219
1572,-66.5,10,0.2841925412319395,112.00000000000219
1573,-86.3,8,0.2839651871989539,112.00000000000219
1574,-42.300000000000004,18,0.28373801504919477,112.00000000000219
1575,6.300000000000026,32,0.2835110246371554,112.00000000000219
1576,-32.30000000000001,18,0.2832842158174457,112.00000000000219
1577,-81.19999999999999,7,0.28305758844479173,112.00000000000219
1578,-13.499999999999972,30,0.2828311423740359,112.00000000000219
1579,44.800000000000125,47,0.2826048774601367,112.00000000000219
1580,-35.099999999999994,46,0.2823787935581686,112.00000000000219
1581,-47.30000000000001,18,0.28215289052332204,112.00000000000219
1582,-23.299999999999983,28,0.28192716821090336,112.00000000000219
1583,-42.500000000000014,20,0.2817016264763346,112.00000000000219
1584,-26.19999999999989,47,0.28147626517515356,112.00000000000219
1585,-71.6,11,0.2812510841630134,112.00000000000219
1586,-39.90000000000001,24,0.281026083295683,112.00000000000219
1587,-76.29999999999998,8,0.28080126242904646,112.00000000000219
1588,-38.200000000000024,27,0.2805766214191032,112.00000000000219
1589,-86.19999999999999,7,0.28035216012196795,112.00000000000219
1590,-38.300000000000004,18,0.2801278783938704,112.00000000000219
1591,-34.19999999999999,27,0.2799037760911553,112.00000000000219
1592,93.5000000000002,60,0.27967985307028237,112.00000000000219
1593,-37.40000000000001,19,0.27945610918782615,112.00000000000219
1594,-53.60000000000003,31,0.2792325443004759,112.00000000000219
1595,-72.6,11,0.27900915826503553,112.00000000000219
1596,78.9000000000002,56,0.2787859509384235,112.00000000000219
1597,0.30000000000012506,42,0.27856292217767276,112.00000000000219
1598,-38.10000000000002,26,0.2783400718399306,112.00000000000219
1599,-37.500000000000014,20,0.27811739978245864,112.00000000000219
1600,-76.29999999999998,8,0.27789490586263266,91.00000000000162
1601,-2.899999999999963,24,0.2776725899379425,91.00000000000162
1602,34.90000000000015,46,0.27745045186599215,91.00000000000162
1603,-77.69999999999999,12,0.27722849150449935,91.00000000000162
1604,-81.39999999999999,9,0.27700670871129573,91.00000000000162
1605,-44.000000000000014,25,0.2767851033443267,91.00000000000162
1606,-37.90000000000001,24,0.27656367526165127,91.00000000000162
1607,-81.3,8,0.27634242432144196,91.00000000000162
1608,-66.5,10,0.2761213503819848,91.00000000000162
1609,-71.5,10,0.2759004533016792,91.00000000000162
1610,23.500000000000227,60,0.27567973293903786,91.00000000000162
1611,-56.900000000000006,14,0.27545918915268663,91.00000000000162
1612,-81.3,8,0.2752388218013645,91.00000000000162
1613,-46.800000000000004,13,0.2750186307439234,91.00000000000162
1614,-24.299999999999983,28,0.27479861583932824,91.00000000000162
1615,-82.39999999999999,9,0.2745787769466568,91.00000000000162
1616,21.300000000000068,32,0.27435911392509943,91.00000000000162
1617,-76.3,8,0.27413962663395935,91.00000000000162
1618,-42.30000000000001,18,0.2739203149326522,91.00000000000162
1619,64.10000000000016,54,0.27370117868070604,91.00000000000162
1620,74.90000000000043,96,0.2734822177377615,91.00000000000162
1621,89.30000000000018,52,0.2732634319635713,91.00000000000162
1622,-40.70000000000004,42,0.2730448212180004,91.00000000000162
1623,-71.4,9,0.272826385361026,91.00000000000162
1624,-53.60000000000001,21,0.27260812425273717,91.00000000000162
1625,-42.30000000000001,18,0.272390037753335,91.00000000000162
1626,-71.4,9,0.2721721257231323,91.00000000000162
1627,-47.80000000000002,23,0.2719543880225538,91.00000000000162
1628,-24.89999999999992,44,0.2717368245121357,91.00000000000162
1629,-8.899999999999991,34,0.271519435052526,91.00000000000162
1630,-71.4,9,0.27130221950448397,91.00000000000162
1631,-71.3,8,0.27108517772888036,91.00000000000162
1632,-81.19999999999999,7,0.2708683095866972,91.00000000000162
1633,72.90000000000023,66,0.27065161493902784,91.00000000000162
1634,-76.3,8,0.27043509364707663,91.00000000000162
1635,71.70000000000016,68,0.27021874557215897,91.00000000000162
1636,-92.3,8,0.27000257057570126,91.00000000000162
1637,-61.5,10,0.2697865685192407,91.00000000000162
1638,-81.39999999999999,9,0.2695707392644253,91.00000000000162
1639,-7.799999999999983,23,0.2693550826730138,91.00000000000162
1640,-7.899999999999963,24,0.26913959860687536,91.00000000000162
1641,-8.099999999999966,26,0.26892428692798986,91.00000000000162
1642,49.30000000000018,52,0.2687091474984475,91.00000000000162
1643,-77.39999999999999,9,0.26849418018044874,91.00000000000162
1644,-47.50000000000001,20,0.26827938483630437,91.00000000000162
1645,2.0000000000000426,25,0.2680647613284353,91.00000000000162
1646,-18.89999999999999,24,0.26785030951937255,91.00000000000162
1647,-52.00000000000001,15,0.26763602927175706,91.00000000000162
1648,-81.29999999999998,8,0.2674219204483396,91.00000000000162
1649,-51.900000000000006,14,0.26720798291198095,91.00000000000162
1650,-49.90000000000004,44,0.26699421652565136,91.00000000000162
1651,82.40000000000029,71,0.26678062115243084,91.00000000000162
1652,108.80000000000021,57,0.2665671966555089,91.00000000000162
1653,-78.0,15,0.2663539428981845,91.00000000000162
1654,-57.00000000000001,15,0.2661408597438659,91.00000000000162
1655,83.20000000000022,63,0.2659279470560708,91.00000000000162
1656,-71.6,11,0.26571520469842597,91.00000000000162
1657,26.000000000000085,35,0.2655026325346672,91.00000000000162
1658,-17.599999999999994,21,0.2652902304286395,91.00000000000162
1659,-22.69999999999999,22,0.26507799824429656,91.00000000000162
1660,1.500000000000071,30,0.2648659358457011,91.00000000000162
1661,-27.700000000000003,22,0.26465404309702456,91.00000000000162
1662,-48.70000000000001,22,0.26444231986254696,91.00000000000162
1663,-17.799999999999997,23,0.2642307660066569,91.00000000000162
1664,-32.70000000000002,22,0.26401938139385156,91.00000000000162
1665,-3.099999999999966,26,0.26380816588873646,91.00000000000162
1666,0.3000000000000682,32,0.2635971193560255,91.00000000000162
1667,79.40000000000018,51,0.26338624166054064,91.00000000000162
1668,-18.299999999999983,28,0.2631755326672122,91.00000000000162
1669,-9.09999999999998,26,0.26296499224107844,91.00000000000162
1670,-28.29999999999997,28,0.2627546202472856,91.00000000000162
1671,-76.29999999999998,8,0.26254441655108773,91.00000000000162
1672,73.70000000000022,58,0.26233438101784684,91.00000000000162
1673,-33.099999999999994,26,0.26212451351303256,91.00000000000162
1674,-46.900000000000006,14,0.26191481390222215,91.00000000000162
1675,44.800000000000125,47,0.2617052820511004,91.00000000000162
1676,-52.0,15,0.2614959178254595,91.00000000000162
1677,118.30000000000024,62,0.2612867210911991,91.00000000000162
1678,-76.3,8,0.26107769171432615,91.00000000000162
1679,-20.599999999999937,41,0.2608688295609547,91.00000000000162
1680,-27.79999999999997,23,0.2606601344973059,91.00000000000162
1681,1.1000000000000654,34,0.26045160638970805,91.00000000000162
1682,81.7000000000003,78,0.2602432451045963,91.00000000000162
1683,-66.5,10,0.2600350505085126,91.00000000000162
1684,-86.3,8,0.2598270224681058,91.00000000000162
1685,-4.599999999999611,91,0.2596191608501313,91.00000000000162
1686,115.10000000000042,94,0.2594114655214512,91.00000000000162
1687,-42.300000000000004,18,0.25920393634903405,91.00000000000162
1688,99.00000000000017,55,0.25899657319995484,91.00000000000162
1689,6.7000000000000455,28,0.2587893759413949,91.00000000000162
1690,-7.999999999999972,25,0.25858234444064176,91.00000000000162
1691,90.80000000000038,87,0.25837547856508924,91.00000000000162
1692,74.80000000000015,47,0.25816877818223716,91.00000000000162
1693,16.20000000000006,33,0.25796224315969135,91.00000000000162
1694,104.0000000000002,55,0.2577558733651636,91.00000000000162
1695,68.9000000000002,56,0.25754966866647144,91.00000000000162
1696,-52.400000000000006,19,0.2573436289315383,91.00000000000162
1697,-71.29999999999998,8,0.25713775402839306,91.00000000000162
1698,-37.20000000000001,17,0.2569320438251703,91.00000000000162
1699,-71.3,8,0.2567264981901102,91.00000000000162
1700,-86.3,8,0.2565211169915581,91.00000000000162
1701,-81.19999999999999,7,0.25631590009796484,91.00000000000162
1702,-14.199999999999989,27,0.2561108473778865,91.00000000000162
1703,16.300000000000054,32,0.25590595869998417,91.00000000000162
1704,48.80000000000015,47,0.2557012339330242,91.00000000000162
1705,-66.6,11,0.25549667294587775,91.00000000000162
1706,-22.39999999999999,19,0.25529227560752105,91.00000000000162
1707,-66.5,10,0.25508804178703504,91.00000000000162
1708,-61.6,11,0.2548839713536054,91.00000000000162
1709,-47.10000000000001,16,0.2546800641765225,91.00000000000162
1710,96.90000000000032,76,0.2544763201251813,91.00000000000162
1711,72.30000000000027,72,0.25427273906908116,91.00000000000162
1712,-17.69999999999999,22,0.2540693208778259,91.00000000000162
1713,-82.5,10,0.25386606542112367,91.00000000000162
1714,-7.999999999999957,25,0.2536629725687868,91.00000000000162
1715,64.60000000000014,49,0.25346004219073176,91.00000000000162
1716,64.7000000000001,48,0.2532572741569792,91.00000000000162
1717,70.30000000000013,42,0.2530546683376536,91.00000000000162
1718,-81.1,6,0.25285222460298346,91.00000000000162
1719,93.20000000000022,63,0.25264994282330105,91.00000000000162
1720,-2.9999999999999716,25,0.2524478228690424,91.00000000000162
1721,-22.5,20,0.25224586461074716,91.00000000000162
1722,-27.5,20,0.25204406791905853,91.00000000000162
1723,69.70000000000016,48,0.2518424326647233,91.00000000000162
1724,30.500000000000114,40,0.2516409587185915,91.00000000000162
1725,-57.10000000000001,16,0.2514396459516166,91.00000000000162
1726,-57.80000000000002,23,0.25123849423485534,91.00000000000162
1727,44.7000000000001,38,0.25103750343946746,91.00000000000162
1728,-32.60000000000001,21,0.2508366734367159,91.00000000000162
1729,108.5000000000002,60,0.2506360040979665,91.00000000000162
1730,-8.09999999999998,26,0.2504354952946881,91.00000000000162
1731,63.200000000000244,63,0.25023514689845233,91.00000000000162
1732,-71.4,9,0.25003495878093357,91.00000000000162
1733,31.200000000000074,33,0.2498349308139088,91.00000000000162
1734,74.20000000000016,53,0.24963506286925768,91.00000000000162
1735,-81.19999999999999,7,0.24943535481896228,91.00000000000162
1736,-58.0,15,0.2492358065351071,91.00000000000162
1737,-8.09999999999998,26,0.249036417889879,91.00000000000162
1738,-32.69999999999999,22,0.2488371887555671,91.00000000000162
1739,2.300000000000267,72,0.24863811900456265,91.00000000000162
1740,-32.30000000000001,18,0.248439208509359,91.00000000000162
1741,70.00000000000011,45,0.2482404571425515,91.00000000000162
1742,-71.29999999999998,8,0.24804186477683746,91.00000000000162
1743,-76.39999999999999,9,0.24784343128501599,91.00000000000162
1744,30.20000000000013,43,0.24764515653998798,91.00000000000162
1745,-81.1,6,0.247447040414756,91.00000000000162
1746,-61.6,11,0.2472490827824242,91.00000000000162
1747,-46.9,14,0.24705128351619823,91.00000000000162
1748,54.600000000000165,49,0.24685364248938527,91.00000000000162
1749,26.20000000000006,33,0.24665615957539375,91.00000000000162
1750,-56.7,12,0.24645883464773344,91.00000000000162
1751,-66.5,10,0.24626166758001525,91.00000000000162
1752,-38.400000000000006,19,0.24606465824595122,91.00000000000162
1753,-8.09999999999998,26,0.24586780651935447,91.00000000000162
1754,-53.0,15,0.245671112274139,91.00000000000162
1755,20.200000000000074,33,0.24547457538431966,91.00000000000162
1756,64.30000000000013,42,0.2452781957240122,91.00000000000162
1757,-22.99999999999997,25,0.24508197316743296,91.00000000000162
1758,30.10000000000008,44,0.24488590758889903,91.00000000000162
1759,-63.1,16,0.2446899988628279,91.00000000000162
1760,-18.399999999999977,29,0.24449424686373764,91.00000000000162
1761,-62.099999999999994,16,0.24429865146624663,91.00000000000162
1762,-7.799999999999983,23,0.24410321254507364,91.00000000000162
1763,-12.59999999999998,21,0.24390792997503757,91.00000000000162
1764,-66.7,12,0.24371280363105755,91.00000000000162
1765,16.300000000000054,32,0.2435178333881527,91.00000000000162
1766,87.1000000000003,74,0.24332301912144216,91.00000000000162
1767,98.10000000000016,54,0.243128360706145,91.00000000000162
1768,-12.899999999999991,24,0.24293385801758008,91.00000000000162
1769,-22.5,20,0.242739510931166,91.00000000000162
1770,84.20000000000019,53,0.24254531932242107,91.00000000000162
1771,-47.20000000000001,17,0.24235128306696313,91.00000000000162
1772,-58.300000000000004,18,0.24215740204050956,91.00000000000162
1773,92.60000000000028,69,0.24196367611887715,91.00000000000162
1774,16.40000000000005,31,0.24177010517798203,91.00000000000162
1775,-71.4,9,0.24157668909383964,91.00000000000162
1776,11.900000000000048,26,0.24138342774256458,91.00000000000162
1777,20.10000000000008,44,0.24119032100037052,91.00000000000162
1778,-76.5,10,0.24099736874357022,91.00000000000162
1779,44.2000000000001,43,0.24080457084857537,91.00000000000162
1780,45.10000000000011,44,0.2406119271918965,91.00000000000162
1781,-66.5,10,0.24041943765014298,91.00000000000162
1782,-32.80000000000001,23,0.24022710210002285,91.00000000000162
1783,-71.4,9,0.24003492041834282,91.00000000000162
1784,-17.599999999999994,21,0.23984289248200813,91.00000000000162
1785,34.90000000000009,36,0.2396510181680225,91.00000000000162
1786,-47.20000000000001,17,0.2394592973534881,91.00000000000162
1787,-76.3,8,0.2392677299156053,91.00000000000162
1788,50.500000000000114,40,0.23907631573167282,91.00000000000162
1789,6.300000000000054,32,0.23888505467908747,91.00000000000162
1790,14.10000000000015,54,0.23869394663534418,91.00000000000162
1791,25.300000000000097,42,0.23850299147803591,91.00000000000162
1792,21.40000000000005,31,0.2383121890848535,91.00000000000162
1793,30.60000000000008,39,0.2381215393335856,91.00000000000162
1794,21.400000000000063,31,0.2379310421021187,91.00000000000162
1795,-81.29999999999998,8,0.23774069726843702,91.00000000000162
1796,-76.4,9,0.23755050471062228,91.00000000000162
1797,31.300000000000068,32,0.23736046430685379,91.00000000000162
1798,55.90000000000009,36,0.2371705759354083,91.00000000000162
1799,-3.59999999999998,31,0.23698083947465998,91.00000000000162
1800,-9.099999999999966,26,0.23679125480308025,113.00000000000219
1801,-66.7,12,0.23660182179923778,113.00000000000219
1802,-81.19999999999999,7,0.23641254034179837,113.00000000000219
1803,-66.69999999999999,12,0.23622341030952493,113.00000000000219
1804,45.60000000000011,39,0.2360344315812773,113.00000000000219
1805,-33.2,17,0.23584560403601226,113.00000000000219
1806,-76.7,12,0.23565692755278345,113.00000000000219
1807,65.2000000000001,43,0.2354684020107412,113.00000000000219
1808,-76.19999999999999,7,0.2352800272891326,113.00000000000219
1809,64.30000000000018,52,0.2350918032673013,113.00000000000219
1810,25.500000000000114,40,0.23490372982468746,113.00000000000219
1811,-81.5,10,0.2347158068408277,113.00000000000219
1812,-52.10000000000001,16,0.23452803419535503,113.00000000000219
1813,-8.09999999999998,26,0.23434041176799875,113.00000000000219
1814,59.000000000000114,45,0.23415293943858434,113.00000000000219
1815,1.600000000000037,29,0.23396561708703348,113.00000000000219
1816,-47.00000000000001,15,0.23377844459336386,113.00000000000219
1817,-32.90000000000002,24,0.23359142183768916,113.00000000000219
1818,-52.2,17,0.233404548700219,113.00000000000219
1819,65.50000000000011,40,0.23321782506125882,113.00000000000219
1820,-22.299999999999997,18,0.23303125080120982,113.00000000000219
1821,-61.900000000000006,14,0.23284482580056884,113.00000000000219
1822,65.10000000000011,44,0.23265854993992838,113.00000000000219
1823,-17.599999999999994,21,0.23247242309997643,113.00000000000219
1824,-3.19999999999996,27,0.23228644516149644,113.00000000000219
1825,94.40000000000018,51,0.23210061600536724,113.00000000000219
1826,-56.6,11,0.23191493551256295,113.00000000000219
1827,-3.09999999999998,26,0.2317294035641529,113.00000000000219
1828,-77.9,14,0.23154402004130156,113.00000000000219
1829,40.2000000000001,43,0.2313587848252685,113.00000000000219
1830,-47.00000000000001,15,0.2311736977974083,113.00000000000219
1831,63.100000000000165,54,0.23098875883917036,113.00000000000219
1832,40.40000000000012,41,0.23080396783209903,113.00000000000219
1833,84.00000000000017,55,0.23061932465783333,113.00000000000219
1834,6.600000000000051,29,0.23043482919810707,113.00000000000219
1835,-81.0,5,0.23025048133474857,113.00000000000219
1836,-22.89999999999999,24,0.23006628094968076,113.00000000000219
1837,1.8000000000000398,27,0.22988222792492102,113.00000000000219
1838,-37.40000000000001,19,0.22969832214258107,113.00000000000219
1839,39.90000000000009,36,0.22951456348486698,113.00000000000219
1840,-22.89999999999999,24,0.2293309518340791,113.00000000000219
1841,-57.9,14,0.22914748707261182,113.00000000000219
1842,-71.3,8,0.22896416908295372,113.00000000000219
1843,5.600000000000037,29,0.22878099774768734,113.00000000000219
1844,1.800000000000054,27,0.2285979729494892,113.00000000000219
1845,-37.30000000000001,18,0.2284150945711296,113.00000000000219
1846,-18.099999999999966,26,0.22823236249547268,113.00000000000219
1847,19.70000000000016,48,0.2280497766054763,113.00000000000219
1848,74.40000000000018,51,0.2278673367841919,113.00000000000219
1849,-3.699999999999932,32,0.22768504291476455,113.00000000000219
1850,24.60000000000008,39,0.22750289488043274,135.00000000000273
1851,-52.10000000000001,16,0.2273208925645284,135.00000000000273
1852,30.800000000000068,37,0.22713903585047676,135.00000000000273
1853,-17.69999999999999,22,0.22695732462179638,135.00000000000273
1854,19.600000000000136,49,0.22677575876209893,135.00000000000273
1855,69.60000000000014,49,0.22659433815508925,135.00000000000273
1856,103.00000000000051,115,0.22641306268456518,135.00000000000273
1857,-18.29999999999997,28,0.2262319322344175,135.00000000000273
1858,-47.300000000000004,18,0.22605094668862996,135.00000000000273
1859,45.000000000000085,35,0.22587010593127904,135.00000000000273
1860,-51.800000000000004,13,0.22568940984653402,135.00000000000273
1861,-37.600000000000016,21,0.22550885831865677,135.00000000000273
1862,35.90000000000006,36,0.22532845123200185,135.00000000000273
1863,50.00000000000014,45,0.22514818847101625,135.00000000000273
1864,-13.09999999999998,26,0.22496806992023943,135.00000000000273
1865,-72.5,10,0.22478809546430323,135.00000000000273
1866,-47.1,16,0.2246082649879318,135.00000000000273
1867,-57.0,15,0.22442857837594143,135.00000000000273
1868,-71.6,11,0.22424903551324069,135.00000000000273
1869,-71.6,11,0.2240696362848301,135.00000000000273
1870,72.3000000000001,72,0.2238903805758022,135.00000000000273
1871,-52.500000000000014,20,0.22371126827134155,135.00000000000273
1872,-81.19999999999999,7,0.22353229925672446,135.00000000000273
1873,50.40000000000009,41,0.2233534734173191,135.00000000000273
1874,127.1000000000003,74,0.22317479063858522,135.00000000000273
1875,31.300000000000068,32,0.22299625080607435,135.00000000000273
1876,61.90000000000032,76,0.22281785380542948,135.00000000000273
1877,-13.299999999999997,28,0.22263959952238513,135.00000000000273
1878,17.600000000000193,59,0.2224614878427672,135.00000000000273
1879,-46.9,14,0.222283518652493,135.00000000000273
1880,67.00000000000031,75,0.22210569183757098,135.00000000000273
1881,98.10000000000025,64,0.22192800728410092,135.00000000000273
1882,-22.299999999999997,18,0.22175046487827363,135.00000000000273
1883,-56.9,14,0.22157306450637101,135.00000000000273
1884,-81.3,8,0.22139580605476591,135.00000000000273
1885,-51.900000000000006,14,0.2212186894099221,135.00000000000273
1886,11.000000000000043,35,0.22104171445839416,135.00000000000273
1887,60.3000000000001,42,0.22086488108682745,135.00000000000273
1888,2.100000000000037,24,0.22068818918195798,135.00000000000273
1889,-42.30000000000001,18,0.2205116386306124,135.00000000000273
1890,109.10000000000016,54,0.22033522931970792,135.00000000000273
1891,11.600000000000051,29,0.22015896113625216,135.00000000000273
1892,45.90000000000012,36,0.21998283396734317,135.00000000000273
1893,31.10000000000005,34,0.21980684770016928,135.00000000000273
1894,-47.600000000000016,21,0.21963100222200915,135.00000000000273
1895,-51.900000000000006,14,0.21945529742023154,135.00000000000273
1896,65.3000000000001,42,0.21927973318229535,135.00000000000273
1897,-52.30000000000001,18,0.2191043093957495,135.00000000000273
1898,7.500000000000284,70,0.2189290259482329,135.00000000000273
1899,75.20000000000013,43,0.2187538827274743,135.00000000000273
1900,127.00000000000028,75,0.21857887962129233,135.00000000000273
1901,93.6000000000002,59,0.21840401651759528,135.00000000000273
1902,79.80000000000015,47,0.2182292933043812,135.00000000000273
1903,-81.1,6,0.21805470986973768,135.00000000000273
1904,36.30000000000007,32,0.21788026610184189,135.00000000000273
1905,111.60000000000034,79,0.2177059618889604,135.00000000000273
1906,-32.30000000000001,18,0.21753179711944923,135.00000000000273
1907,-42.30000000000001,18,0.21735777168175366,135.00000000000273
1908,-81.19999999999999,7,0.21718388546440826,135.00000000000273
1909,24.100000000000193,54,0.21701013835603672,135.00000000000273
1910,125.30000000000041,92,0.21683653024535188,135.00000000000273
1911,-71.4,9,0.2166630610211556,135.00000000000273
1912,-61.7,12,0.21648973057233867,135.00000000000273
1913,-48.10000000000001,16,0.2163165387878808,135.00000000000273
1914,-66.7,12,0.21614348555685048,135.00000000000273
1915,-47.10000000000001,16,0.215970570768405,135.00000000000273
1916,42.70000000000019,58,0.21579779431179028,135.00000000000273
1917,35.700000000000074,38,0.21562515607634083,135.00000000000273
1918,-3.399999999999949,29,0.21545265595147975,135.00000000000273
1919,106.30000000000032,82,0.21528029382671857,135.00000000000273
1920,-37.40000000000001,19,0.21510806959165718,135.00000000000273
1921,57.90000000000023,66,0.21493598313598386,135.00000000000273
1922,46.200000000000074,33,0.21476403434947508,135.00000000000273
1923,66.8000000000003,77,0.2145922231219955,135.00000000000273
1924,98.50000000000023,60,0.21442054934349788,135.00000000000273
1925,-47.00000000000001,15,0.2142490129040231,135.00000000000273
1926,11.600000000000037,29,0.21407761369369988,135.00000000000273
1927,74.1000000000002,54,0.2139063516027449,135.00000000000273
1928,-7.999999999999986,25,0.2137352265214627,135.00000000000273
1929,-61.6,11,0.21356423834024554,135.00000000000273
1930,6.900000000000034,26,0.21339338694957335,135.00000000000273
1931,16.100000000000094,34,0.21322267224001368,135.00000000000273
1932,-56.699999999999996,12,0.21305209410222167,135.00000000000273
1933,-76.5,10,0.2128816524269399,135.00000000000273
1934,-71.3,8,0.21271134710499834,135.00000000000273
1935,-71.4,9,0.21254117802731434,135.00000000000273
1936,16.000000000000057,35,0.2123711450848925,135.00000000000273
1937,69.50000000000017,50,0.21220124816882457,135.00000000000273
1938,-66.5,10,0.21203148717028952,135.00000000000273
