episode,reward,length,epsilon,pellets,win
423,473.1000000000003,58,0.8093264725136637,34,0
424,989.6000000000067,228,0.808921809277407,61,0
425,844.7000000000025,126,0.8085173483727683,53,0
426,586.7000000000003,86,0.808113089698582,40,0
427,193.04999999999967,39,0.8077090331537328,20,0
428,336.74999999999983,45,0.8073051786371559,27,0
429,781.5000000000034,130,0.8069015260478374,50,0
430,740.8000000000052,164,0.8064980752848135,48,0
431,898.7500000000032,145,0.8060948262471712,56,0
432,888.4000000000046,192,0.8056917788340476,56,0
433,1130.450000000009,271,0.8052889329446307,69,0
434,411.80000000000035,64,0.8048862884781584,31,0
435,509.7500000000019,85,0.8044838453339194,36,0
436,471.95000000000044,61,0.8040816034112525,34,0
437,450.5500000000001,69,0.8036795626095469,33,0
438,453.05000000000103,79,0.8032777228282422,33,0
439,1206.0000000000089,300,0.8028760839668281,63,0
440,417.69999999999976,106,0.8024746459248447,32,0
441,1155.0000000000114,300,0.8020734086018824,60,0
442,735.5000000000036,150,0.8016723718975814,48,0
443,173.1999999999997,36,0.8012715357116327,19,0
444,1012.1500000000042,177,0.8008708999437769,62,0
445,675.5000000000041,150,0.8004704644938051,45,0
446,1122.7500000000084,245,0.8000702292615582,68,0
447,-46.10000000000005,22,0.7996701941469275,8,0
448,1001.9500000000075,261,0.7992703590498541,62,0
449,154.64999999999958,47,0.7988707238703292,18,0
450,1454.00000000001,300,0.7984712885083941,75,0
451,373.84999999999985,63,0.79807205286414,29,0
452,1092.6500000000087,247,0.797673016837708,67,0
453,115.34999999999991,33,0.7972741803292892,16,0
454,1265.0000000000116,300,0.7968755432391246,66,0
455,834.0000000000032,140,0.796477105467505,53,0
456,1269.0000000000107,300,0.7960788669147714,66,0
457,136.6499999999998,27,0.7956808274813141,17,0
458,578.5500000000018,109,0.7952829870675735,40,0
459,75.24999999999972,35,0.7948853455740398,14,0
460,1431.0000000000116,300,0.7944879029012528,74,0
461,454.8500000000002,63,0.7940906589498022,33,0
462,350.45,71,0.7936936136203274,28,0
463,572.1500000000033,157,0.7932967668135174,40,0
464,73.39999999999978,32,0.7929001184301107,14,0
465,195.69999999999965,46,0.7925036683708957,20,0
466,1285.0000000000098,300,0.7921074165367102,66,0
467,118.89999999999986,22,0.7917113628284419,16,0
468,460.90000000000254,122,0.7913155071470277,34,0
469,1326.000000000009,300,0.7909198493934543,68,0
470,1226.000000000011,300,0.7905243894687576,63,0
471,541.150000000001,97,0.7901291272740233,38,0
472,1203.0000000000073,300,0.7897340627103864,62,0
473,1299.0000000000098,300,0.7893391956790312,67,0
474,422.1500000000006,77,0.7889445260811917,32,0
475,1239.0000000000118,300,0.7885500538181511,64,0
476,177.6499999999998,27,0.7881557787912421,19,0
477,366.5000000000006,70,0.7877617009018465,29,0
478,914.6500000000046,207,0.7873678200513956,57,0
479,77.74999999999983,25,0.7869741361413699,14,0
480,898.5500000000056,169,0.7865806490732993,56,0
481,575.850000000001,103,0.7861873587487627,40,0
482,1174.0000000000095,300,0.7857942650693883,61,0
483,989.400000000009,252,0.7854013679368537,61,0
484,1029.75000000001,285,0.7850086672528853,63,0
485,654.3000000000011,74,0.784616162919259,43,0
486,1295.000000000011,300,0.7842238548377993,67,0
487,1027.7500000000034,225,0.7838317429103805,63,0
488,75.1499999999997,37,0.7834398270389253,14,0
489,1036.0000000000093,300,0.783048107125406,54,0
490,654.300000000002,94,0.7826565830718433,44,0
491,1292.0000000000098,300,0.7822652547803074,67,0
492,187.64999999999935,67,0.7818741221529173,20,0
493,1413.0000000000107,300,0.7814831850918409,73,0
494,376.1499999999998,57,0.781092443499295,29,0
495,158.44999999999976,31,0.7807018972775454,18,0
496,1242.4500000000057,191,0.7803115463289066,73,0
497,39.24999999999994,15,0.7799213905557423,12,0
498,1001.3500000000047,153,0.7795314298604644,61,0
499,967.2000000000048,176,0.7791416641455342,60,0
500,839.4500000000044,151,0.7787520933134615,53,0
501,368.8000000000039,164,0.7783627172668048,30,0
502,468.40000000000106,92,0.7779735359081715,34,0
503,820.5000000000048,170,0.7775845491402175,53,0
504,631.1500000000026,97,0.7771957568656473,42,0
505,466.30000000000024,74,0.7768071589872145,34,0
506,522.7000000000019,86,0.776418755407721,37,0
507,990.3500000000067,213,0.7760305460300172,61,0
